OrganizationId	Status	Name	Address	City	State	Zip	Country	Phone	Fax	Email	OrgUrl	FacebookUrl	OrgType	OrgSpecies	ServeAreas	AdoptionProcess	MeetPets	Services	AllowCommonApp	MessageOrg
5830	Available	the Dixon Animal Protection Society		Dixon	NM	87527-0096	United States			DoggieStyles@DAPSNM.org	http://www.DAPSNM.org	https://www.facebook.com/DAPSNM	Rescue	dogs and cats	The Embudo Valley-Dixon, Cononcito, Apodaca, Rinconada, Embudo, Espanola, Taos, Ojo Sarco, Velarde, Alcalde and surrounds	We have a local email list and community board where all adoptable pets are posted. We work with our veterinarians and local shelters to place animals. Our animals do no go to the shelter unless our foster homes are full.	Appointments are made by phone or email 7 days a week. No set hours.	Foateradoptions/spay neuter, spay neiter eduvcation/ food pantry/emergency vet care	No	Yes

5835	Available	Save-A-Bull Rescue	PO Box 26453	Minneapolis	MN	55426	United States			contact@saveabullmn.com	http://www.saveabullmn.com	https://www.facebook.com/SaveABullRescue	Rescue	dogs	Minneapolis/St Paul and surrounding areas	App, meet & greet, home visit, adotion.  All adoptions are $275, animal is altered and UTD on vaccinations.  We require 18+ for ownership, and home owners insurance must cover dogs.	At adoption events, or by appointment. We are 100% foster based with no shelter/building.	adoptions	No	Yes

5836	Available	Claiborne Animal Shelter	674 Richie Lewis Dr	New Tazewell	TN	37825	United States	(423) 626-2686		claiborneshelter@yahoo.com	http://www.claiborneanimalshelter.com	http://	Shelter	cats, dogs	Claiborne County	All animals adopted receive DHPP, Bortella, spay/neuter, microchip . Cat adoption fee $50. Dog adoption fee $150. Potential adopters must fill out an application with vet references.	Hours of Operation are: Mon, Tues, Thurs, Fri 10-4,  Sat 10-2,.   closed on Wednesday and Sunday.. 	adoptions, spay/neuter, rabies, microchipping	No	Yes

5837	Available	Pampa Animal Welfare Society	752 Municipal Drive in Hobart St. Park	Pampa	TX	79065	United States	(806) 662-7361		mzreagan@hotmail.com	http://pampaanimalrescue.org	https://www.facebook.com/PampaAnimalWelfareSociety	Shelter	Cats, dogs, small mammals and goats.	City of Pampa and the county of Gray TX. 	Pick out an animal on the web site or come to the shelter. Then fill out an adoption application at the shelter. Cats adoption fees are $85 and dogs are $95. They animals will be fully vaccinate (age appropriate), spayed or neutered and microchipped.  	Since we are a network of volunteers and run on foster homes, please call or e-mail the contact person for the pet in which you are interested and they will be more than happy to talk with you about that dog or cat, answer any questions you may have, and schedule a meeting with you so you can meet the animals you like.  You can also visit the local animal shelter or view the animals there on their petfinder website and our volunteers can answer any questions you have on the animals at the shelter.	Adoptions only.	No	Yes

5840	Available	Angel's Rescue of North Texas	PO Box 541656	Grand Prairie	TX	75054-1656	United States			arnt_dfw@yahoo.com	http://	http://	Rescue	dogs	North Texas	Fees/applications/contracts/home visits	Each Sunday at the Petco store in Mansfield 	adoptions	No	Yes

5848	Available	German Shepherd Hope Rescue	P O BOX 1538 	Clemmons	NC	27012-1538	United States			GSHR@gmx.com	http://www.germanshepherdhoperescue.rescuegroups.org	//www.facebook.com/germanshepherdhoperescue	Rescue	dogs	All counties in North Carolina, South Carolina and Virginia	20.00 fee to apply, vet check, phone interview, home visits and 250.00 adoption fee to cover medical expenses. There are foster contracts and adopter contracts. All adopters MUST go through this adoption process.	When a foster and adopter agree that the dog could be a match, the potential adopter drives to foster's house for a meet and greet. All dogs will be held for at. least 2 weeks to vet them, spay or neuter and to assess their personality to better place them in a forever home.	rescue and adoptions	No	Yes

5849	Available	Carver-Scott Humane Society	210 N. Chestnut St.	Chaska	MN	55318	United States	(952) 368-3553		reception@carverscotths.org	http://www.carverscotths.org	https://www.facebook.com/#!/CarverScottHumaneSociety	Rescue	Dogs, Cats, rabbits	Carver and Scott counties and SW part of Hennepin county.  Cities include; Chaska, Chanhassen, Shakopee, Prior Lake, Eden Prairie, Jordan, Belle Plain	The adoption process includes a application, interview, and agreement.  Part of the agreement includes not to de-claw cats.  Our adoption fee for canines is typically $325 and felines is $175 	We have two regular scheduled Pet Adoption Days at Petco stores in Eden Prairie and Chaska where adopters can come to visit the pets.  Adopters can also schedule time to meet the animal with the foster homes.	Intakes, adoptions, training, education	No	Yes

5851	Available	One Of A Kind Pet Rescue		Kenyon	MN	55946	United States			oneofakindpetrescue@gmail.com	http://www.ooakpr.org	http://www.facebook.com/oneofakindpetrescue	Rescue	dogs and cats	All of MN, northern IA, western WI	application, vet and personal reference checks, backround checks, meet and greet, home visit, adoption agreement, and adoption fee	All of our animals can be seen after we have received and approved an adoption application. We do adoption events as well, but no on the spot adoptions.	foster, adoption, spay/neuter, vaccinations, microchipping, public education, feral cat program	No	Yes

5853	Available	Safe Harbor Equine and Livestock Sanctuary		Cottontown	TN	37048	United States	(615) 997-0697		safeharborsanctuary@gmail.com	http://www.safeharborsanctuary.org	https://www.facebook.com/safeharborsanctuary	Rescue	Horses, Livestock	All of Middle Tennessee	Our adoption process includes an adoption application, vet reference check, farrier reference check, and adoption fee.  Our adoption contract is a lifelong adoption contract.	We host quarterly open house days, where the general public can visit our animals. All other visitors are by appointment only.	Rehabilitation, Sanctuary, Adoption, 	No	Yes

5855	Available	GOLDEN RETRIEVER RESCUE ALLIANCE, INC.		FORT WORTH	TX	76161-1792	United States	(682) 233-4772		GRRALLIANCE@GMAIL.COM	http://WWW.GRRALLIANCE.ORG	https://www.facebook.com/GRRALL	Rescue	DOGS	NORTH TEXAS	ONLINE APPLICATION. PHONE INTERVIEW. VET REFERENCE. HOME VISIT. ADOPTION FEE $250 <7YO $200>7YO. FOLLOW-UP. ALL DOGS ARE FULLY VETTED AND MICROCHIPPED + SPAY/NEUTER	WE HOLD WEEKLY MEET-N-GREETS AT PUBLIC LOCATIONS AND INTERESTED ADOPTERS PREVIEW THE DOGS IN PRIVATE HOME SETTINGS WHERE THEY ARE ALLOWED TO INTERACT WITH THE PET IN A LOW STRESS ENVIRONMENT	ADOPTIONS	No	Yes

5859	Available	Ponca City Humane Society	900 W Prospect	Ponca City	OK	74601	United States	(580) 767-8877		pchumane@gmail.com	http://	https://www.facebook.com/pages/Ponca-City-Humane-Society/141886859211499	Shelter	Cats and dogs only 	We serve Ponca City, OK but also Kay County, Osage County as well. We obtain dogs from as far away as KS. We provide our low income spay/neuter voucher program to anyone that is willing to come into Ponca City, Blackwell, Tonkawa, or Newkirk (cities) to the participating vets that offer the service. 	Our adoptions fees vary but most adult dogs are $120 and puppies are $140. Cats are $50 and kittens are $60. Our adoptions prices include rabies, dhppv or fvrcp, bordatella, heartworm check or FELV check, spay/neuter, microchip, and 30 days of Pet Insurance. We do discount our fees for dogs/puppies that have been with us over 60 days.  We have a 3 page adoption contract that we go over with our adopters.  Our adoption process includes meet and greets for the prospective family and our animal, dog to dog introductions, vet check (we check on current vaccinations and if the owner takes the animal for required vaccines), we check home status (rent or own). Our community has many landlords that do not accept pitbull type breeds so we verify with leases on size and breed restrictions. We also check for a fence depending on the animal they wish to adopt.  	We are open from 11-6 Wednesday to Friday and Saturday 10-2. Our facility is at 900 W Prospect Ponca City, OK 74601	Adoptions, small food bank, low income spay/neuter voucher program	No	Yes

5861	Available	City of Shasta Lake Animal Control	3025 Ashby Road	Shasta Lake	CA	96019	United States	(530) 275-7480		Acontrol@cityofshastalake.org	http://www.cityofshastalake.org	http://www.facebook.com/petadoption96019	Shelter	Cats & Dogs	Shasta Lake City	Cats - $10 Adoption                 $40 Spay/Neuter Fee. . Dogs - $10 Adoption                 $70 Spay/Neuter Fee	Business hours are Monday - Friday 10:00 A.m. - 3:00 p.m.. . Saturday - Sunday 9:00 a.m. - 1:00 p.m.	Adoptions/Fostering	No	Yes

5864	Available	Field of Dreams Rescue		VACAVILLE	Ca	95688	United States	(707) 624-6660		fieldofdreamsrescue1@gmail.com	http://fieldofdreamsrescue.net	http://	Rescue	Dogs	Vacaville and surrounding areas	Adoption donations are $350, this helps pay for all dogs in the program, spay, neuter, rabies, dhpp shot, Bordetella Vaccine, Microchip, Heartworm test, heartguard, worming, frontline, as well as sick dogs, surgeries for broken bones, ear infections, skin issues, food, toys, beds, piddle pads, transportation, cages, bowls, pens, the list goes on and on.	Potential adopters can meet the dog at the foster home by appointment.	Adoptions	No	Yes

5866	Available	Purr-Fect Match Animal Rescue, Inc.	P.O. Box 44	Kohler	WI	53044-0044	United States	(920) 234-5995		purrfectmatch13@gmail.com	http://purrfectmatch.rescuegroups.org	http://facebook.com/purrfectmatch.animal.rescue	Rescue	Cats primarily, dog occasionally	Primarily Sheboygan, Manitowoc, Fond du Lac, Ozaukee and Milwaukee counties in Wisconsin.	Potential adopters must fill out an application form including information regarding declawing (we do NOT support declawing). We then call references and prior vet(s), as well as run a background check for legal issues. The Board of Directors approves an applicant.  At that time, the animal is taken to the home and a home visit performed.  If it is satisfactory, the animal(s) is(are) left at the new home.  A two-week trial period ensues in order to make certain a perfect match has been made.  Either the adopter or PFM can remove the animal from the home during that two-week period. After that, the adoption is final.	We bring our animals to mobile locations at different times each month.  If someone is interested in meeting one or more animals, we arrange to meet them at the animal's home, at their home, or at a neutral place if more than one foster home is involved.  When we have a website (which is where we really hope your organization comes in!), we will be able to advertise our mobiles as well as our animals and reach a larger part of the community.	Education, adoption (all pets up to date on shots, spay/neuter, microchip)	No	Yes

5867	Available	Hope Animal Rescue		Durham	NC	27704	United States			info@hopeanimals.org	http://www.hopeanimals.org	http://www.facebook.com/Hopeanimalrescue	Rescue	Cats/Dogs	Primarily Raleigh/Durham/Chapel Hill, but will travel within North Carolina and Virginia for the right home for our pets.	Adoption application, once approved and home visit done, adoption fee is $200, includes current vaccines, microchipping, de-wormed, spay/neuter, current on flea/tick/heartworm prevention.	We are very flexible, we can work around almost any schedule. We bring the pet to the potential adopter's home.	Adoptions, spay/neuter, microchip, vaccinations	No	Yes

5868	Available	MidSouth Pug Rescue Inc	P.O. Box 4252	Cordova	TN	38088	United States	(901) 209-9784		midsouthpugs@gmail.com	http://www.midsouthpugs.org	http://www.facebook.com/midsouthpugs	Rescue	dogs	Memphis, Tn and surrounding areas known as the MidSouth.	Application, home visit, $300 adoption fee, adoption contract	By appointment only; all pugs are in foster homes.  We do not have a facility.	adoptions	No	Yes
