OrganizationId,Status,Name,Address,City,State,Zip,Country,Phone,Fax,Email,OrgUrl,FacebookUrl,OrgType,OrgSpecies,ServeAreas,AdoptionProcess,MeetPets,Services,AllowC/Users/jessicamalloy/Documents/workspace/PawMatch/data-in/organizations.csvommonApp,MessageOrg
2203,Available,"Berkeley County Humane Society","554 Charles Town Road",Martinsburg,WV,25405,"United States","(304) 267-8389",,dorothyroush@yahoo.com,http://berkeley.wvhumane.com,,Shelter,"Dog, puppies, cats, kittens, some ferrets, some guinea pigs and some birds","We serve all cites,towns, & counties in the Eastern Panhandle of West virginia, plus Washington County in Maryland and Frederick Co. in Virginia.","Adoption fee is $40.00 and they receive $25.00 of that back in the form of a spay/neuter certificate to use when surgery is done.  We have a questionaire that is required to be filled out, adoption contract and copy of the West Virginia Spay/Neuter law is reviewed with adoptees as it is mandatory spay neuter when adopting from out facility.  It is same day adoptions.","People can visit our animals at our facility located @ 554 Charles Town Rd, Martinsburg, WV  25405.  Hours of operation are open Sunday thru Tuesday 10am to 4:30 pm, closed on Wednesday and open on Thursday thru Saturday 10am to 4:30 pm. ","adoption, low income spay/neuter program, housing unwanted/abused/strays",No,"Yes"
2204,Available,"Friends of the Alameda Animal Shelter","1590 Fortmann Way",Alameda,CA,94501,"United States","(510) 337-8565",,infofaas09@gmail.com,WWW.ALAMEDAANIMALSHELTER.ORG,http://www.facebook.com/FAAS09,Shelter,"Please contact shelter for details.","The City of Alameda","Adoption requirements:. . Everyone in the household must be present to meet the new potential adoptee.  Bring proof of home ownership (property tax or mortgage statement) or if you rent/lease, bring your rent/lease agreement stating in writing that you can have a pet or pets.. Dog Adoptions: If you have a dog, please bring him/her in for a meet and greet before adopting a dog.  . ","1590 Fortmann Way Alameda. Weds 11am to 7pm, Thurs thru Sun 11 am to 5 pm","adoptions, microchipping, licensing for the City of Alameda",No,"Yes"
2209,Available,"Save Tehachapis Orphaned Pets","785 Tucker Road, Suite G-460",Tehachapi,CA,93561,"United States","6618234100, #2",,contact@stoprescue.org,http://www.stoprescue.org,,Rescue,"dogs, cats","Greater Tehachapi area, Kern County","STOP dogs are in private foster homes and are taken to bi-monthly adoption days. An application and contract are required and the adoption fee is $165 for most dogs, $200 for purebred dogs.","All animals are located in provate foster homes and each foster parent makes appoitments to view animals. We have bi-monthly adoption days on second and last Saturdays of the month from 12-3 p.m.","foster, adoptions",No,"Yes"
2212,Available,"Rock Falls Rocky Start ",,Mondovi,WI,54755,"United States",,,rfrockystart@yahoo.com,,,Rescue,"dogs primarily Papillons & small breeds","Wisconsin, Minnesota, Iowa, Illinois, Michigan","All pets are spayed/neutered and current on vaccinations prior to adoption.  Application to adopt is required along with reference checks, a home visit from a representative and an adoption contract. Fees are based on dog's age & health.  We do NOT do same day or on-site adoptions.. We also work with Pap911 Rescue & Adoption a national rescue out of Marietta, GA.","by appointment only",adoptions,No,"Yes"
2215,Available,"The Dog Spot Rescue, Rehabilitation & Rehoming Center","P.O. Box 5126",Vacaville,Ca,95688,"United States",,,thedogspotrescue@aol.com,http://thedogspotrescue.org,http://www.facebook.com/thedogspot,Rescue,dogs,"Elk Grove and the surrounding areas","Our typical adoption is $375 though we have many sponsered dogs with lowered fees.","We do adoption events in Elk Grove, Sacramento and occasionally through out the Bay Area. Individual weekday appointments are typically in Elk Grove",Adoptions,No,"Yes"
2220,Available,"Louisville Metro Animal Services","3705 Manslick Road",Louisville,KY,40215,"United States","(502) 361-1318",,animals@louisvilleky.gov,http://www.louisvilleky.gov/animalservices,,Shelter,"Please contact shelter for details.","Please contact shelter for details.","Please contact shelter for details.",,"Please contact shelter for details.",No,"Yes"
2221,Available,"Orange County Animal Care Center","561 The City Drive South",Orange,CA,92868,"United States","(714) 935-6848",,ocpetinfo@ocOCCS.com,http://www.ocpetinfo.com,,Shelter,"Please contact shelter for details.","Please contact shelter for details.","Please contact shelter for details.",,"Please contact shelter for details.",No,"Yes"
2226,Available,"Pregnant Dog Rescue, Inc.","138 Covington Rd",Griffin,GA,30223,"United States","(404) 997-2831",,info@pregnantdogrescue.org,http://pregnantdogrescue.org,,Rescue,dogs,"metro atlanta","Application of interested parties.. Adoption fee $150-$200. ","By appointment only.",adoptions,No,"Yes"
2227,Available,"Rescue Alliance of Hairless & Other Breeds, Inc.",,Akron,OH,44303,"United States",,,savingdoggies@yahoo.com,http://www.rescuealliance.org,,Rescue,dogs,"We invite you to visit our website at www.RescueAlliance.org where you can see who is currently available for adoption in addition to your Petfinder search. We do not have one central location, as our foster homes are located throughout the United States. Please contact the FOSTER HOME in the listing, rather than our home office in New Port Richey, FL, for information about any of our fosters. Our New Port Richey office is not a foster home.. We are also always looking for volunteers to foster and transport. So please contact us for more information about our volunteer opportunities! . . ","Our adoption procedure is as follows:. * Email the foster person and ask for an application.. * Submit the application to the foster person. * Application will be reviewed, personal and vet references will be checked. * A phone call to the potential adopting home may be made and/or emails sent with further questions.. * Home visit scheduled and completed. . ***Rescue Alliance DOES NOT ship. It is the responsibility of the new adopter to arrange pick up. . . Rescue Alliance does not adopt out to homes with unaltered pets, homes with invisible fencing or children under 10 years old. If you are interested in this fur baby, email the foster coordinator at crestedmommy@yahoo.com for an application.. Rescue Alliance is a group of foster homes across the country with no specific shelter. We do not have a specific shelter for folks to visit.. ","Our rescues are sheltered in private foster homes and treated as part of the family. There they receive love, good nutrition, veterinary care, socialization, and lots of attention. Many come from puppy mills, kill shelters, deplorable conditions, and abusive situations with a lot of emotional baggage. Their emotional issues are addressed and many of our rescues undergo rehabilitation while living in the foster home. Some have never been housebroken, and that is another goal of foster care. Some have special needs that require ongoing medical treatment. Some are older, hearing or sight impaired. It is our quest to help these animals through education, fostering, rehabilitation, and placement of those animals into loving, permanent homes. . . In an effort to help to control the unwanted animal population, we strongly support spaying and neutering. . . ",adoptions,No,"Yes"
2231,Available,"NOAH Animal Rescue Inc ",,Tulsa,OK,74115,"United States","(918) 232-1953",,noahanimalrescue@aol.com,,,Rescue,all,"Tulsa, Oklahoma - Primarily. To a lesser degree, State of Oklahoma","Application required, contract required, check vet references. Fees vary according to animal being offered for adoption. All applicants must be at least 21 years of age. Other pets living with applicant must be be spayed or neutered and up to date on vaccinations. If there are children under the age of seven in the home,we will insist on observing interactions between them and the prospective pet to insure the pet and the childs safety. Additionally, any other dogs in your home must be indoor pets.",http://www.petfinder.com/shelters/OK118.html,"rescue and adoptions",No,"Yes"
2235,Available,"Cats for Life, Inc.","P.O. Box 96394",Houston,TX,77213,"United States","(713) 453-8621",,mkhendricks1@comcast.net,http://catsforlife.rescuegroups.org,,Rescue,cats,,,,,No,"Yes"
2237,Available,"Crest-Care, Inc.","7 Hill Road",Kingston,NY,12401,"United States",,,crestcareinc@gmail.com,,http://www.facebook.com/pages/Crest-Care-Inc-Chinese-Crested-Breed-Rescue,Rescue,"Dogs - Chinese Cresteds only","All of US and Canada","We require adoption application, screening of vet and personal references and home visit prior to approval to adopt.  Our fees range from $250 to $195 - we adopt by age of dog.","Our dogs are in private foster care across the country & Canada, each rep does adoption events in their local areas.","Adoptions ",No,"Yes"
2239,Available,"Cats in the Cradle","PO Box 753",Alpharetta,GA,30009,"United States",,,citcrescue@yahoo.com,,,Rescue,"cats, dogs","North Fulton County","Application/questionnaire,Peronal meeting, Adoption Agreement, fees are $100","Our kitties can be seen at the Alpharetta and Cumming PetSmarts.  CITC has 10 cats resident at all times and holds regular adoptions for these and our non-resident cats on every Saturday and Sunday.  Adoptions are also done during the week at mutually agreed upon times at the Alpharetta PetSmart.  ","adoptions,spay/neuter",No,"Yes"
2241,Available,"Great Plains Pointer Rescue",,Omaha,NE,68144,"United States",,,,,http://www.facebook.com/pages/Great-Plains-Pointer-Rescue-Inc/114800078542555,Rescue,"German Shorthairs","Nebraska, Iowa, and Minnesota","We have an application for both adoptions and surrenders. An adoption contract is also required. We do try to place into foster homes for evaulation. We help both shelter dogs and owner surrenders.","http://www.petfinder.com/shelters/NE81.html ","re-homing and adoptions",No,"Yes"
2242,Available,"Bichon Frise Rescue Ranch, LLC","1979 Carlson Rd.",Parker,CO,80138,"United States","(720) 851-1671",,Pkbichon@aol.com,http://www.BichonFriseRescueRanch.org,,Shelter,"small dogs",Colorado,"Pre-Adoption contract, fees vary dependent on age of dog","1979 Carlson Rd.   ",adoption,No,"Yes"
