Martin;Cat;Domestic Short Hair;;Adoption
Silver;Cat;Domestic Medium Hair;;Adoption
THE HOUND;Dog;Mastiff;;Adoption
BETTY;Dog;American Pit Bull Terrier;;Adoption
BILLY;Dog;American Pit Bull Terrier;;Adoption
Mrs Norris;Cat;Domestic Short Hair;;Adoption
Squeak;Cat;Domestic Medium Hair;;Adoption
COLLETTE;Cat;Domestic Medium Hair;;Adoption
*GERTY;Cat;Domestic Short Hair;;Adoption
A080843;Cat;Domestic Short Hair;;Adoption
A080861;Dog;Pit Bull Terrier;;Adoption
* LILY;Cat;Domestic Short Hair;;Adoption
Azza;Cat;Domestic Short Hair;;Adoption
*DAKOTA;Cat;Domestic Short Hair;;Adoption
Eclipse;Cat;Domestic Medium Hair;;Adoption
A225096;Cat;Domestic Short Hair;;Adoption
Mia (adult female);Cat;Domestic Short Hair;;Adoption
Pudding;Dog;Appenzell Mountain Dog;;Adoption
Auggie;Dog;Boxer;Pit Bull Terrier;Adoption
Gemma;Dog;Terrier;Shepherd;Adoption
Soldier;Cat;Domestic Short Hair;;Adoption
GONZI;Cat;Domestic Medium Hair;;Adoption
DELILAH;Dog;Labrador Retriever;;Adoption
Raven;Dog;American Staffordshire Terrier;;Adoption
Chip;Cat;Domestic Short Hair;Tabby;Adoption
Faith;Dog;Terrier;Border Terrier;Adoption
Georgia;Cat;Domestic Short Hair;;Adoption
Pretty Penny;Dog;Miniature Pinscher;Manchester Terrier;Adoption
Molly;Dog;Pit Bull Terrier;;Adoption
Bennett;Dog;Shih Tzu;;Adoption
Tangerine Dream;Cat;Tabby;Domestic Short Hair;Adoption
HENRY;Cat;Tabby;;Adoption
Doodle;Dog;Chihuahua;;Adoption
Bax Male Kitten;Cat;Tabby;Domestic Long Hair;Adoption
Taco;Cat;Tabby;;Adoption
Princess Leia;Dog;Yorkshire Terrier Yorkie;;Adoption
Tortie;Cat;Domestic Short Hair;;Adoption
Mr. Sandwiches;Cat;Domestic Short Hair;;Adoption
Maddie;Dog;Husky;Shepherd;Adoption
Palmer;Dog;Dachshund;;Adoption
Frisky;Cat;Domestic Short Hair;;Adoption
James;Cat;Domestic Short Hair;;Adoption
Angel;Dog;Chihuahua;;Adoption
Asher;Cat;Domestic Short Hair;;Adoption
Lucy;Cat;Domestic Short Hair;;Adoption
Goofy;Dog;Catahoula Leopard Dog;Hound;Adoption
Newton;Dog;Labrador Retriever;;Adoption
Minnie;Dog;Mastiff;;Adoption
Bella Female Blue eyes! Oriental!Bobtail!;Cat;Oriental Short Hair;;Adoption
Tula;Dog;Hound;;Adoption
*ANNAPURNA*;Cat;Domestic Short Hair;;Adoption
*LILY*;Cat;Domestic Short Hair;;Adoption
*GONZO*;Cat;Domestic Short Hair;;Adoption
*JUNIPER*;Cat;Domestic Short Hair;;Adoption
*GARNIER*;Cat;Domestic Medium Hair;;Adoption
*LHOTSE*;Cat;Domestic Medium Hair;;Adoption
A457966;Cat;Domestic Medium Hair;;Adoption
*NOVA*;Cat;Domestic Short Hair;;Adoption
*CHARLES*;Cat;Domestic Medium Hair;;Adoption
*GRAYSON*;Cat;Domestic Medium Hair;;Adoption
*GREG*;Cat;Domestic Long Hair;;Adoption
*JILLAROO;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
Kane;Dog;Jindo (Korean);;Adoption
Marley;Dog;Labrador Retriever;;Adoption
*TUX;Cat;Domestic Short Hair;;Adoption
*HAMPTON;Cat;Domestic Short Hair;;Adoption
A756798;Cat;Domestic Short Hair;;Adoption
A756806;Cat;Domestic Short Hair;;Adoption
RUSSELL;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
Hope;Dog;Hound;;Adoption
Chico;Dog;Rat Terrier;Chihuahua;Adoption
CiCi;Cat;Domestic Short Hair;;Adoption
Goldie;Dog;American Pit Bull Terrier;;Adoption
PIPER;Cat;Domestic Short Hair;;Adoption
GUS;Dog;Pit Bull Terrier;;Adoption
Delaney;Cat;Bombay;Domestic Short Hair;Adoption
CEDRIC;Cat;Domestic Short Hair;;Adoption
SADIE;Cat;Domestic Short Hair;;Adoption
AUGUST;Dog;Cairn Terrier;;Adoption
LUCY MARIE;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
BARNES;Cat;Domestic Short Hair;;Adoption
LUCY MARIE;Dog;Cattle Dog;;Adoption
Isaiah;Cat;Domestic Long Hair;;Adoption
Prince;Dog;American Pit Bull Terrier;;Adoption
Cat 15359;Cat;Tabby;;Adoption
Kitten 16036;Cat;Tabby;;Adoption
Diamond - Reduced Fee!;Dog;Beagle;;Adoption
DINO;Dog;Chihuahua;Terrier;Adoption
Lady;Dog;Labrador Retriever;;Adoption
Uja (Camden);Dog;Australian Cattle Dog/Blue Heeler;;Adoption
LEIA;Dog;Boxer;American Bulldog;Adoption
Mandy Jo;Dog;Chihuahua;;Adoption
Fortuna;Dog;German Shepherd Dog;;Adoption
Ringo-Rutherford;Dog;Labrador Retriever;;Adoption
Toby;Cat;Tabby;;Adoption
Missy;Cat;Tabby;;Adoption
Brandi;Dog;Labrador Retriever;;Adoption
Bunny;Cat;Manx;Tabby;Adoption
Kris (Charlie's Angels);Cat;Domestic Short Hair;;Adoption
Graham;Dog;Yorkshire Terrier Yorkie;Shih Tzu;Adoption
Kafka;Cat;Russian Blue;Domestic Medium Hair;Adoption
Sabrina (Charlie's Angels);Cat;Domestic Short Hair;;Adoption
Millie;Dog;Labrador Retriever;;Adoption
Jamie;Cat;Domestic Short Hair;;Adoption
Diamond-Rutherford;Dog;Pit Bull Terrier;;Adoption
Sassy;Cat;Domestic Short Hair;;Adoption
Saphire;Cat;Calico;;Adoption
Pepper;Dog;Collie;;Adoption
Andy-Rutherford;Cat;Domestic Short Hair;;Adoption
Nyah;Dog;Rottweiler;;Adoption
Sheila (Fostered Whitney W);Cat;Domestic Short Hair;;Adoption
Taygar;Cat;Domestic Short Hair;;Adoption
1708-1611 Street Shark;Dog;Pit Bull Terrier;;Adoption
Veronica (Fostered Whitney W);Cat;Domestic Short Hair;;Adoption
Rosie;Dog;Shepherd;;Adoption
Clark;Dog;German Shepherd Dog;;Adoption
1708-0245 Princess Leah;Dog;Pit Bull Terrier;;Adoption
Valerie;Cat;Domestic Short Hair;;Adoption
John Bosley (Charlie's Angels);Cat;Domestic Short Hair;;Adoption
Scarlet;Cat;Domestic Short Hair;;Adoption
Apollo;Cat;Domestic Medium Hair;;Adoption
1708-0401 Charms;Dog;Boxer;;Adoption
Leo;Dog;Pit Bull Terrier;American Bulldog;Adoption
Biskit;Cat;Domestic Short Hair;;Adoption
Toulouse;Cat;Tortoiseshell;;Adoption
Oreo;Cat;Tuxedo;Domestic Short Hair;Adoption
Kelly (Charlie's Angels);Cat;Domestic Short Hair;;Adoption
RURU;Dog;Labrador Retriever;;Adoption
HERMAN;Dog;Toy Fox Terrier;;Adoption
XENA;Dog;Labrador Retriever;;Adoption
NICO;Cat;Domestic Medium Hair;;Adoption
TWERPY;Cat;Domestic Short Hair;;Adoption
Wally;Cat;Domestic Short Hair;;Adoption
Ziggy;Cat;Domestic Short Hair;;Adoption
PATRICK;Cat;Siamese;;Adoption
SELENA;Cat;Domestic Short Hair;;Adoption
Bolt;Cat;Domestic Short Hair;;Adoption
SMUDGE;Cat;Domestic Short Hair;;Adoption
Zero;Cat;Domestic Short Hair;;Adoption
Yoga;Cat;Domestic Short Hair;;Adoption
A507069;Dog;Pit Bull Terrier;;Adoption
CHANEL;Dog;Pit Bull Terrier;;Adoption
A507370;Dog;Pit Bull Terrier;;Adoption
HOWIE;Cat;Domestic Short Hair;;Adoption
RAVIN;Dog;Pit Bull Terrier;;Adoption
BEAST;Cat;Domestic Short Hair;;Adoption
Lark;Dog;English Shepherd;Border Collie;Adoption
Cadee;Cat;Domestic Short Hair;;Adoption
Cooper;Dog;Beagle;Dachshund;Adoption
Monty;Dog;Labrador Retriever;Black and Tan Coonhound;Adoption
Steve;Dog;Catahoula Leopard Dog;;Adoption
Cookie;Cat;Domestic Short Hair;;Adoption
Marcos;Dog;Great Pyrenees;;Adoption
Dusty;Cat;Tabby;;Adoption
Cedar;Cat;Domestic Medium Hair;;Adoption
Cindy;Cat;Domestic Medium Hair;;Adoption
Coda;Cat;Tuxedo;;Adoption
Percy;Cat;Tabby;;Adoption
Dave;Cat;Domestic Short Hair;;Adoption
Priscilla;Dog;Jack Russell Terrier;;Adoption
Kansas;Cat;Domestic Short Hair;;Adoption
Kiki;Cat;Domestic Short Hair;;Adoption
Shadow;Dog;Labrador Retriever;;Adoption
Muriel;Cat;Domestic Long Hair;;Adoption
Fiesty- Bonded with Freddie;Dog;Dachshund;;Adoption
Freddie- Bonded with Fiesty;Dog;Dachshund;;Adoption
Chase;Dog;American Bulldog;;Adoption
Hope;Cat;Domestic Short Hair;;Adoption
Holt;Cat;Domestic Short Hair;;Adoption
Sebastian;Cat;Domestic Short Hair;;Adoption
Jordan;Dog;Shepherd;Hound;Adoption
Kirby;Dog;Cattle Dog;;Adoption
Floyd;Dog;American Bulldog;;Adoption
Maury;Cat;Domestic Short Hair;;Adoption
Marley;Cat;Domestic Short Hair;;Adoption
Oreo;Cat;Domestic Short Hair;Tuxedo;Adoption
Raven;Dog;Labrador Retriever;;Adoption
Sammy;Dog;Labrador Retriever;;Adoption
Cinder;Dog;Staffordshire Bull Terrier;;Adoption
Reno;Cat;Domestic Short Hair;Tuxedo;Adoption
Mary Anne;Cat;Domestic Medium Hair;;Adoption
Lela;Cat;Domestic Short Hair;;Adoption
Sammy;Cat;Domestic Short Hair;;Adoption
Jango;Dog;Chihuahua;;Adoption
REESE;Dog;Doberman Pinscher;;Adoption
CLEO;Dog;Pit Bull Terrier;;Adoption
BONNIE;Cat;Siamese;;Adoption
Dharma;Dog;Pit Bull Terrier;;Adoption
Hershey;Dog;Chihuahua;West Highland White Terrier Westie;Adoption
Moose Great Family Doggie!;Dog;English Bulldog;Boxer;Adoption
PICKLES;Cat;Domestic Short Hair;;Adoption
VALENTINA;Cat;Domestic Long Hair;;Adoption
GINGER;Cat;Domestic Short Hair;;Adoption
Ducky;Dog;Pit Bull Terrier;;Adoption
Ginger;Cat;Domestic Short Hair;;Adoption
A448542;Dog;Plott Hound;;Adoption
DIAMOND;Dog;American Pit Bull Terrier;;Adoption
LULU;Cat;Domestic Short Hair;;Adoption
GIRL KITTY;Cat;Domestic Medium Hair;;Adoption
SPARKLES;Dog;German Shepherd Dog;;Adoption
SMOKEY;Dog;Chihuahua;Chinese Crested-Hairless;Adoption
ELDORADO9;Cat;Domestic Short Hair;;Adoption
ELDORADO10;Cat;Domestic Long Hair;;Adoption
ELDORADO12;Cat;Domestic Medium Hair;;Adoption
MILDRED;Dog;Chihuahua;;Adoption
Boo;Dog;Black Labrador Retriever;German Shepherd Dog;Adoption
Pippen;Dog;American Pit Bull Terrier;;Adoption
Shadow-Diamond Dog $75 Adoption Fee;Dog;Labrador Retriever;Shepherd;Adoption
Ben Brown;Dog;Jack Russell Terrier;;Adoption
Martin (HH2);Dog;Labrador Retriever;;Adoption
Baby Doll;Dog;Shih Tzu;;Adoption
Baby Girl;Dog;Pit Bull Terrier;;Adoption
Toby;Cat;Domestic Long Hair;;Adoption
Thumper;Dog;Plott Hound;Boxer;Adoption
Buster Brown;Cat;Domestic Medium Hair;;Adoption
Hope & Jack;Cat;Calico;;Adoption
LOUISE;Cat;Domestic Medium Hair;;Adoption
Breezy;Dog;Shepherd;;Adoption
Soup (Sicklerville Petsmart);Cat;Domestic Short Hair;;Adoption
Melody;Cat;Domestic Short Hair;;Adoption
Ronald (Foster Care);Cat;Domestic Short Hair;;Adoption
Bingo;Dog;Beagle;;Adoption
Roxi;Dog;Boxer;;Adoption
Ice - Needs Foster;Dog;Pit Bull Terrier;;Adoption
Axel;Dog;Labrador Retriever;;Adoption
Charlie;Cat;Bengal;Domestic Short Hair;Adoption
Misti - PENDING;Dog;American Bulldog;;Adoption
Daisy;Cat;Bengal;Dilute Calico;Adoption
Tar;Cat;Domestic Short Hair;;Adoption
EOLIS;Dog;Labrador Retriever;Redbone Coonhound;Adoption
MR. CARTER;Dog;Staffordshire Bull Terrier;Basset Hound;Adoption
Bobby;Dog;Labrador Retriever;;Adoption
ACE;Cat;Domestic Short Hair;;Adoption
LUCY;Dog;Pit Bull Terrier;;Adoption
ROCKY;Dog;Pit Bull Terrier;;Adoption
Erin;Dog;Terrier;;Adoption
Gunnar;Dog;Greyhound;;Adoption
Ann Perkins;Dog;Hound;;Adoption
KOKO;Cat;Domestic Short Hair;;Adoption
Gazelle;Dog;Greyhound;;Adoption
Caramel;Dog;Terrier;Bulldog;Adoption
NIALL;Cat;Domestic Short Hair;;Adoption
CHICO;Dog;German Shepherd Dog;;Adoption
REBEL;Cat;Manx;;Adoption
NORMAN;Cat;Domestic Short Hair;;Adoption
THOMAS;Cat;Domestic Long Hair;;Adoption
ANNIE;Cat;Domestic Short Hair;;Adoption
GRISSOM;Dog;Lakeland Terrier;;Adoption
STAGE;Dog;Catahoula Leopard Dog;;Adoption
Marley;Cat;Tortoiseshell;;Adoption
Bruno B;Dog;Mastiff;American Bulldog;Adoption
Taylor;Cat;Domestic Short Hair;;Adoption
Pumpkininuine;Cat;Tabby;;Adoption
Brooklyn;Cat;American Shorthair;;Adoption
Diego;Cat;Domestic Short Hair;;Adoption
Beth - PENDING;Dog;Terrier;;Adoption
Pierre-ADOPTED;Dog;Appenzell Mountain Dog;;Adoption
Nasa;Dog;Appenzell Mountain Dog;;Adoption
Starry;Dog;Boxer;American Staffordshire Terrier;Adoption
Chico;Dog;Bulldog;;Adoption
Arianna;Dog;Terrier;;Adoption
Bella;Cat;Domestic Short Hair;;Adoption
Buzz - 072916k;Dog;Boxer;Labrador Retriever;Adoption
Starbucks;Cat;Domestic Short Hair;Domestic Short Hair;Adoption
Ruff;Dog;American Bulldog;Border Collie;Adoption
Brandi;Dog;Siberian Husky;;Adoption
Tony T;Dog;Siberian Husky;;Adoption
Simba;Dog;Saint Bernard;;Adoption
Leia;Cat;American Shorthair;;Adoption
Rachel;Dog;Siberian Husky;;Adoption
Electra Pup - Bolt;Dog;Labrador Retriever;;Adoption
Electra Pup - Mirai - Adopted!;Dog;Labrador Retriever;;Adoption
Electra Pup - Spark - Adopted!;Dog;Labrador Retriever;;Adoption
RICO;Dog;Pit Bull Terrier;;Adoption
ANNIE;Cat;Domestic Short Hair;;Adoption
MISS KITTY;Cat;Domestic Short Hair;;Adoption
*KNARL;Dog;Pit Bull Terrier;;Adoption
JUNE CARTER;Cat;Domestic Short Hair;;Adoption
Chip;Dog;Rat Terrier;;Adoption
COLTON;Dog;American Pit Bull Terrier;;Adoption
Holliday;Cat;Tabby;Domestic Short Hair;Adoption
Lonnie;Dog;Hound;;Adoption
Oreo 17-0200;Cat;Tuxedo;Domestic Short Hair;Adoption
Twinkle;Dog;Greyhound;;Adoption
Cyrus;Dog;German Shepherd Dog;;Adoption
Rainy - Adopted!;Dog;Pit Bull Terrier;;Adoption
Rainy Pup - Drizzle - Adopted!;Dog;Pit Bull Terrier;;Adoption
Rainy Pup - Droplet - Adopted!;Dog;Pit Bull Terrier;;Adoption
Rainy Pup - Shower - Adopted!;Dog;Pit Bull Terrier;;Adoption
Madam;Dog;American Staffordshire Terrier;;Adoption
Gensis;Dog;Appenzell Mountain Dog;;Adoption
Rev;Dog;Appenzell Mountain Dog;;Adoption
Dixie;Dog;Pit Bull Terrier;;Adoption
Brandon;Dog;Labrador Retriever;;Adoption
Eddy;Dog;Pit Bull Terrier;;Adoption
Paul;Cat;Tiger;;Adoption
Dean;Dog;Pit Bull Terrier;;Adoption
MARLEY;Dog;American Staffordshire Terrier;;Adoption
LEO;Dog;Pit Bull Terrier;;Adoption
EDDIE;Dog;Staffordshire Bull Terrier;Bull Terrier;Adoption
*ROBBIE;Dog;Chinese Shar-Pei;Chihuahua;Adoption
Duke - Medical Hold;Dog;Mastiff;;Adoption
BELLE;Dog;Chihuahua;;Adoption
POPPIE;Dog;American Pit Bull Terrier;;Adoption
MICK;Dog;Pit Bull Terrier;;Adoption
MACK;Dog;Pit Bull Terrier;;Adoption
ELENA;Cat;Domestic Short Hair;;Adoption
A525723;Cat;Domestic Short Hair;;Adoption
CALEY;Cat;Domestic Short Hair;;Adoption
MARIAH;Cat;Domestic Short Hair;;Adoption
KITTIES;Cat;Ragdoll;Maine Coon;Adoption
Mya;Dog;Labrador Retriever;Pit Bull Terrier;Adoption
Froyo;Dog;Golden Retriever;Shiba Inu;Adoption
Axel;Dog;Doberman Pinscher;;Adoption
BERT;Dog;Border Collie;Australian Shepherd;Adoption
Zoltan: Incredibly Handsome Abyssinian Mix;Cat;Abyssinian;;Adoption
Bailey;Cat;Domestic Short Hair;;Adoption
Brittany;Cat;Domestic Short Hair;;Adoption
Braxton;Cat;Domestic Short Hair;;Adoption
Red;Dog;Shih Tzu;;Adoption
Theodore;Cat;Domestic Short Hair;;Adoption
Felix;Dog;Weimaraner;;Adoption
Whiskers the Wonderful Senior;Cat;Tuxedo;;Adoption
Quinn*;Cat;Domestic Short Hair;Norwegian Forest Cat;Adoption
Sandra Dee;Dog;Shepherd;Hound;Adoption
Manny;Dog;Jack Russell Terrier;;Adoption
Bethany;Dog;Beagle;;Adoption
JASMINE;Cat;Domestic Short Hair;;Adoption
Louie;Dog;American Pit Bull Terrier;Boxer;Adoption
Raven;Cat;Domestic Short Hair;;Adoption
Kae;Dog;Yellow Labrador Retriever;;Adoption
ZEUS 6;Dog;Pit Bull Terrier;;Adoption
Shira, Princess of Power;Cat;Domestic Short Hair;;Adoption
Sammy;Dog;Maltese;;Adoption
Lady;Dog;Labrador Retriever;;Adoption
WINSTON;Dog;Golden Retriever;Labrador Retriever;Adoption
DB;Dog;Boxer;Cattle Dog;Adoption
Pooh;Dog;Boxer;German Shepherd Dog;Adoption
Violet;Dog;German Shepherd Dog;;Adoption
Offered by Owner HALEY - young adult;Cat;Domestic Short Hair;;Adoption
Maynard;Dog;American Pit Bull Terrier;American Staffordshire Terrier;Adoption
Athena;Dog;Mountain Cur;;Adoption
**SHELBY;Dog;Chihuahua;Italian Greyhound;Adoption
Baby Girl;Dog;Mountain Cur;;Adoption
DUKE-17;Dog;German Shepherd Dog;;Adoption
Bones;Dog;German Shepherd Dog;;Adoption
Olaf.;Dog;Catahoula Leopard Dog;;Adoption
DARBY;Dog;Border Collie;;Adoption
HARPER;Dog;Chihuahua;Terrier;Adoption
JUNIOR;Dog;Chihuahua;Corgi;Adoption
Gunner;Dog;Great Dane;;Adoption
LUCKY;Dog;Wirehaired Fox Terrier;Terrier;Adoption
ZZ-Coco *courtesy post;Dog;Siberian Husky;Doberman Pinscher;Adoption
MAXIMUS;Dog;Doberman Pinscher;;Adoption
Buddy;Dog;Shih Tzu;Maltese;Adoption
2 Pure-bred Maltese;Dog;Maltese;;Adoption
Will;Dog;German Shepherd Dog;;Adoption
HANDSOME-17;Dog;American Bulldog;;Adoption
Lorelei;Cat;Domestic Short Hair;;Adoption
Miss Thang;Cat;American Shorthair;;Adoption
Lil Annie;Dog;Boxer;Labrador Retriever;Adoption
Doodle;Dog;Boxer;Labrador Retriever;Adoption
Buddy;Dog;Australian Shepherd;;Adoption
Taco Bob;Cat;Domestic Short Hair;;Adoption
Boston;Cat;Domestic Short Hair;;Adoption
Utah;Cat;Domestic Short Hair;;Adoption
Wyoming;Cat;Domestic Short Hair;;Adoption
Kisses;Cat;Domestic Short Hair;;Adoption
Twizzler;Cat;Domestic Short Hair;;Adoption
Leonardo;Dog;Chihuahua;;Adoption
Donatello;Dog;Chihuahua;;Adoption
Gnocchi;Cat;Domestic Short Hair;;Adoption
Fruit Brute;Cat;Domestic Short Hair;;Adoption
Persephone;Dog;Black Labrador Retriever;;Adoption
Queen Anne;Cat;Domestic Short Hair;;Adoption
King Arthur;Cat;Domestic Short Hair;;Adoption
Franklin;Cat;Domestic Short Hair;;Adoption
Harvey;Cat;Domestic Short Hair;;Adoption
Burgundy;Dog;American Staffordshire Terrier;;Adoption
Presley;Dog;Staffordshire Bull Terrier;;Adoption
Penn;Dog;American Staffordshire Terrier;;Adoption
Annie;Dog;Havanese;Terrier;Adoption
EVE;Cat;Domestic Short Hair;;Adoption
MAURICE;Dog;Chihuahua;;Adoption
ACE;Dog;Chihuahua;;Adoption
MAXIMUS;Dog;American Staffordshire Terrier;Chocolate Labrador Retriever;Adoption
*BUGSY;Dog;Pit Bull Terrier;;Adoption
Bitty;Cat;Domestic Short Hair;Dilute Tortoiseshell;Adoption
Fuzz;Cat;Domestic Medium Hair;Dilute Tortoiseshell;Adoption
Chloe;Cat;Domestic Medium Hair;Calico;Adoption
Patches;Cat;Domestic Short Hair;;Adoption
Fino;Cat;Domestic Short Hair;;Adoption
Coretta;Cat;Tuxedo;;Adoption
Netty;Dog;Boxer;Labrador Retriever;Adoption
Chara;Cat;Domestic Medium Hair;;Adoption
Tess;Cat;Domestic Short Hair;;Adoption
Hara;Dog;Pit Bull Terrier;;Adoption
Gwen;Cat;Domestic Short Hair;;Adoption
SHADOW;Dog;Hound;;Adoption
Eclipse;Cat;Domestic Short Hair;;Adoption
CJ-Fostered;Dog;Basset Hound;;Adoption
Molly;Cat;Domestic Short Hair;;Adoption
Murphy;Cat;Domestic Short Hair;;Adoption
Tinkerbelle;Dog;Australian Cattle Dog/Blue Heeler;Australian Cattle Dog/Blue Heeler;Adoption
SADIE;Dog;Carolina Dog;Collie;Adoption
Dexter;Dog;Black Mouth Cur;Hound;Adoption
MAZIE;Dog;Carolina Dog;Collie;Adoption
Kat;Dog;American Pit Bull Terrier;;Adoption
RIMI;Dog;Australian Shepherd;;Adoption
Shelly     170705;Cat;Domestic Short Hair;;Adoption
Raj      170708;Cat;Domestic Short Hair;;Adoption
Bennington;Dog;Boxer;;Adoption
Symphony;Dog;Boxer;;Adoption
Rollo;Dog;Collie;;Adoption
Eclipse (NY-Sarah);Dog;Pit Bull Terrier;;Adoption
Kissy;Dog;Collie;;Adoption
NORTH;Dog;American Pit Bull Terrier;;Adoption
WEST;Dog;American Pit Bull Terrier;;Adoption
Duffy - ON HOLD - NO MORE APPLICATIONS!;Dog;Terrier;;Adoption
Angel;Dog;Collie;;Adoption
Tonga;Cat;Domestic Short Hair;;Adoption
Aero;Cat;Domestic Short Hair;;Adoption
Midnight;Dog;Collie;;Adoption
Panola;Cat;Tortoiseshell;Domestic Short Hair;Adoption
MARTIN;Cat;Domestic Medium Hair;;Adoption
Loulabelle;Dog;Miniature Pinscher;Chihuahua;Adoption
*PAPPY;Dog;Chihuahua;;Adoption
*LILAH;Cat;Domestic Short Hair;;Adoption
SYDNEY;Dog;Poodle (Miniature);;Adoption
SNOWBALL;Dog;Chihuahua;;Adoption
Trace;Dog;Collie;;Adoption
Reeses;Dog;Catahoula Leopard Dog;;Adoption
Goucho;Dog;Collie;;Adoption
MINDY;Dog;Pit Bull Terrier;;Adoption
Fast Eddie;Cat;Tabby;;Adoption
Allison;Dog;Labrador Retriever;;Adoption
Ophelia;Cat;Domestic Short Hair;;Adoption
Jasmine;Dog;Cocker Spaniel;;Adoption
Clipper;Dog;Siberian Husky;;Adoption
COSMO;Cat;Domestic Short Hair;;Adoption
Kali;Dog;American Pit Bull Terrier;;Adoption
Max;Dog;Labrador Retriever;Terrier;Adoption
Trixie;Dog;Jack Russell Terrier;;Adoption
Autumn;Cat;Calico;;Adoption
Parker;Cat;Siamese;;Adoption
Java;Dog;Labrador Retriever;;Adoption
CoCo;Dog;Labrador Retriever;;Adoption
Dagwood;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
Hank;Cat;Domestic Short Hair;;Adoption
MAX;Cat;Tabby;;Adoption
Freeway;Dog;Labrador Retriever;Terrier;Adoption
Evelyn;Dog;Labrador Retriever;;Adoption
Ducky;Cat;Domestic Short Hair;;Adoption
Bindie;Dog;Labrador Retriever;;Adoption
Henry James B;Dog;Border Collie;German Shepherd Dog;Adoption
Havilah B;Dog;German Shepherd Dog;Border Collie;Adoption
Ciera;Dog;Shih Tzu;Poodle (Miniature);Adoption
Akira;Cat;Domestic Short Hair;;Adoption
Buster;Dog;Jack Russell Terrier;;Adoption
Nellie;Dog;Labrador Retriever;;Adoption
BUDDY;Dog;Pit Bull Terrier;;Adoption
Ebony;Dog;Labrador Retriever;;Adoption
CHAPON;Dog;Pit Bull Terrier;;Adoption
CHRISTINE;Dog;Labrador Retriever;;Adoption
SUE;Dog;Labrador Retriever;;Adoption
Spankie;Dog;Greyhound;Terrier;Adoption
A081443;Dog;Labrador Retriever;;Adoption
A081456;Dog;American Bulldog;;Adoption
BELLA;Dog;Pit Bull Terrier;;Adoption
Princeton;Dog;Pit Bull Terrier;Shepherd;Adoption
ANNIE;Cat;Domestic Short Hair;;Adoption
ROCKY;Cat;Domestic Short Hair;;Adoption
DONALD;Dog;Pit Bull Terrier;;Adoption
HOGAN;Dog;Shetland Sheepdog Sheltie;;Adoption
Dee Dee;Dog;Rat Terrier;Dachshund;Adoption
Ellie Mae;Dog;Basset Hound;;Adoption
AJ;Dog;Dachshund;Terrier;Adoption
Laddie;Dog;Schnauzer;Terrier;Adoption
Dottie;Dog;American Bulldog;;Adoption
Travis;Dog;Labrador Retriever;;Adoption
Oreo;Dog;Shepherd;;Adoption
Midnight;Cat;Domestic Short Hair;;Adoption
Snowball;Cat;Tabby;;Adoption
Lisa;Cat;Tabby;;Adoption
Creamcicle;Cat;Tabby;;Adoption
17-c08-022 Mavis;Cat;American Shorthair;Tabby;Adoption
Rucker FOSTER NEEDED;Dog;Labrador Retriever;Spaniel;Adoption
RUPERT;Dog;German Wirehaired Pointer;;Adoption
Rockefeller;Dog;Rottweiler;;Adoption
Chesney FOSTER NEEDED;Dog;Labrador Retriever;Spaniel;Adoption
Ladson;Dog;Poodle (Standard);;Adoption
SANDY;Dog;Chihuahua;;Adoption
Brooks FOSTER NEEDED;Dog;Labrador Retriever;;Adoption
SMOKEY;Dog;Chihuahua;Corgi;Adoption
ChiChi-17;Dog;Chihuahua;;Adoption
Bitzy;Cat;Domestic Medium Hair;;Adoption
Mitzy;Cat;Domestic Short Hair;;Adoption
Fitzy;Cat;Domestic Short Hair;;Adoption
Kenzo;Dog;Pit Bull Terrier;;Adoption
Tennison;Dog;Maltese;;Adoption
STORMY SALLY;Dog;Terrier;;Adoption
Alabaster;Cat;Domestic Short Hair;;Adoption
STAR;Dog;Chihuahua;;Adoption
TINY TIM;Dog;American Pit Bull Terrier;;Adoption
*LICORICE*;Cat;Domestic Short Hair;;Adoption
LACEY;Cat;Domestic Short Hair;;Adoption
CHIQUTIOA;Dog;Chihuahua;;Adoption
A1724608;Cat;Domestic Short Hair;;Adoption
KUJO;Cat;Domestic Short Hair;;Adoption
TINY;Cat;Domestic Short Hair;;Adoption
Pookie;Cat;Domestic Short Hair;;Adoption
Torti;Cat;Tortoiseshell;;Adoption
BISCOTTI;Cat;Domestic Short Hair;;Adoption
Popeye;Cat;Tabby;;Adoption
Cody;Dog;Appenzell Mountain Dog;;Adoption
HARDY;Dog;Labrador Retriever;;Adoption
LEM;Cat;American Shorthair;;Adoption
RON;Cat;Domestic Short Hair;;Adoption
Jones;Dog;Chihuahua;;Adoption
A012769;Dog;Chihuahua;;Adoption
Pennylane;Dog;Maltese;Poodle (unknown type);Adoption
Bandit;Cat;Domestic Short Hair;;Adoption
Beck;Dog;Great Pyrenees;Maremma Sheepdog;Adoption
Velour;Cat;Tuxedo;Domestic Medium Hair;Adoption
Britt;Dog;Great Pyrenees;Maremma Sheepdog;Adoption
Velvet;Cat;Domestic Short Hair;Domestic Short Hair;Adoption
RAIDER;Dog;Great Pyrenees;;Adoption
Sweet Pea;Dog;Labrador Retriever;;Adoption
